interval,p,J,smean,Jstep,G,param,nch,z
0.2,4,108.304684828785,-0.1061023161282341,107.4220236129896,106.7755521539529,baseline,1000,1
0.2,5,21579.94953129544,0.362505782255838,21183.79542501875,21150.84956238359,N_ch,1000,1
0.1,0,7054.26106422884,0.7337302245321932,6994.872774952843,6966.307356289178,k_on,1000,1
0.1,1,7073.887013731215,-0.4203527341815521,6993.06941529625,6935.496771451051,k_off,1000,1
0.1,2,21975.92979628405,1.326809645242629,21707.84461591837,21595.12426177635,i,1000,1
0.1,3,73.13796135638815,0.0909631156038736,73.1735841946153,73.04969420552877,S,1000,1
0.1,4,105.9034242292599,-0.1203898843298259,107.1068516417798,106.8740394032422,baseline,1000,1
0.1,5,21562.40178780738,1.25759950400899,21323.82950817268,21242.23349984091,N_ch,1000,1
0.05,0,6970.821737260831,-0.898015563624338,7013.153486676008,6994.541235099167,k_on,1000,1
0.05,1,7012.411044884249,0.3594712702544716,7018.967797324441,6966.892669283091,k_off,1000,1
0.05,2,21750.40915167688,-1.364616836639132,21977.55098016708,21882.76157039032,i,1000,1
0.05,3,196.2790857293821,-0.1434047184695278,193.33760474251,194.3303771982659,S,1000,1
0.05,4,107.1198517829491,-0.09136525490139616,106.7169556455183,107.011113840298,baseline,1000,1
0.05,5,21148.64000063525,-1.39324691365407,21375.77825750964,21326.55740491924,N_ch,1000,1
0.02,0,7069.282853867513,-1.131743675788166,7035.130573743504,7018.023308608265,k_on,1000,1
0.02,1,7139.555129559435,0.3329387377595213,7024.039739591715,6993.431388986217,k_off,1000,1
0.02,2,22295.1538308873,-2.27995881017448,22209.08370647809,22156.21073698088,i,1000,1
0.02,3,743.5847445525795,-0.1791753696232786,737.177806327646,736.918903759834,S,1000,1
0.02,4,106.9432802802531,0.03448240684856604,107.0355445248437,107.1746452817752,baseline,1000,1
0.02,5,21520.73513146344,-2.131144143158574,21415.75415914063,21399.49624868652,N_ch,1000,1
0.01,0,7054.64057673948,1.224474522351876,7027.442511483872,7022.957547459468,k_on,1000,1
0.01,1,6987.944948749016,-1.423978890629524,7019.041854190356,7007.10351322931,k_off,1000,1
0.01,2,22400.59795511618,2.252549264588918,22282.89198213759,22261.29291231222,i,1000,1
0.01,3,1863.529520801774,-0.5543607458975384,1896.888158584135,1894.868840107519,S,1000,1
0.01,4,106.0232967845702,-0.07033559198056842,107.2992484406616,107.2258155368959,baseline,1000,1
0.01,5,21454.58331398282,2.52149815854618,21423.02985482554,21429.31091176399,N_ch,1000,1
1,0,6842.764677961848,1.069500277773862,6870.07325047941,6800.474922327248,k_on,1000,10
1,1,6778.201151140896,-1.493800735433625,6766.760925835484,6739.93080705131,k_off,1000,10
1,2,20984.16809375037,1.867385770702656,20985.12843740621,20764.18250115939,i,1000,10
1,3,5.166466968722548,-0.04198052289546943,5.15246655519542,5.413871619853795,S,1000,10
1,4,10.82243014165105,-0.04862447125752728,10.89101529697742,11.0916349570543,baseline,1000,10
1,5,20897.84605102977,1.827360465436187,20913.44778070301,20719.77604900371,N_ch,1000,10
0.5,0,7024.847942192873,0.1044084872841802,6903.714642012803,6862.436904055766,k_on,1000,10
0.5,1,6823.686955953854,-0.3237369476251592,6850.363830814746,6799.011131220581,k_off,1000,10
0.5,2,21402.44949597204,-0.2392066823441328,21130.35016275349,20977.39632517188,i,1000,10
0.5,3,12.70312452641273,0.02813887569978955,12.57555369671038,12.30336696592873,S,1000,10
0.5,4,11.1532783068612,-0.03454697319693363,11.26990230122876,11.14943296235935,baseline,1000,10
0.5,5,21304.18683673517,-0.2758637724485054,21036.28075887675,20898.33513315723,N_ch,1000,10
0.2,0,7009.051157285165,0.6218778743721696,6898.099008428713,6899.038378132626,k_on,1000,10
0.2,1,6893.566946251164,-0.4060250776212637,6820.106765893629,6838.26892660332,k_off,1000,10
0.2,2,21445.81683892659,0.7491045140618547,21141.02381196807,21194.77083882247,i,1000,10
0.2,3,44.82841616835375,0.08574864636680862,44.29646243521253,43.63576943835037,S,1000,10
0.2,4,11.27012380487832,-0.03794596810146539,11.23268205448954,11.20764253684157,baseline,1000,10
0.2,5,21271.46929504504,0.8487716673377382,20962.41637442963,21039.95955530189,N_ch,1000,10
0.1,0,6977.158270155307,-1.280546243348389,6907.515992026552,6915.18834193435,k_on,1000,10
0.1,1,6878.912539121503,0.5848054717677051,6875.433370657656,6851.085758434871,k_off,1000,10
0.1,2,21460.15410971789,-1.953790941593121,21307.97936165569,21304.90972181867,i,1000,10
0.1,3,118.6569718540267,-0.1006517611820938,119.3008852122562,119.7048197183361,S,1000,10
0.1,4,11.20343115330563,0.01956506790910308,11.19779918532882,11.2537987439783,baseline,1000,10
0.1,5,21236.80299588187,-1.953239769895294,21085.94876952744,21092.36345566295,N_ch,1000,10
0.05,0,7003.570544881526,-0.05274558021870775,6942.111561300034,6920.923353051388,k_on,1000,10
0.05,1,6859.392458376167,0.7066865066381856,6865.998968953943,6860.386421445032,k_off,1000,10
0.05,2,21533.50547440962,-0.2512020577162712,21413.68408337719,21364.07012731601,i,1000,10
0.05,3,326.6365630536117,0.04067525243467703,325.4304463387626,324.7763047910085,S,1000,10
0.05,4,10.95509414105647,-0.00883615141015562,11.28192877141104,11.28477322388751,baseline,1000,10
0.05,5,21233.22330783137,-0.411662324602842,21151.61306373837,21116.06942513632,N_ch,1000,10
0.02,0,7008.234366930917,-0.7893594443783145,6931.237143057497,6926.137421589552,k_on,1000,10
0.02,1,6815.769252472075,1.596080595426314,6860.263356740964,6864.313804139861,k_off,1000,10
0.02,2,21646.25248829794,-1.710390985192873,21388.85705786946,21389.93391375746,i,1000,10
0.02,3,1057.39421358438,-0.3207375221382213,1058.627366522557,1060.33590486232,S,1000,10
0.02,4,11.45972498277837,0.03145580527543258,11.29372263298557,11.2987267635648,baseline,1000,10
0.02,5,21328.28412314762,-1.734271355857602,21120.45872396559,21124.13486847127,N_ch,1000,10
0.01,0,6968.988100749813,-0.6455389293556212,6932.855199440878,6925.641407029587,k_on,1000,10
0.01,1,6875.564790362409,0.3862960214376549,6875.321509181495,6866.50297576611,k_off,1000,10
0.01,2,21413.3448879526,-0.7838938322383057,21431.34367036476,21399.22773941921,i,1000,10
0.01,3,2350.284257510055,0.6042725917924231,2357.204178808802,2358.136159529282,S,1000,10
0.01,4,11.21013650150703,0.040242859332928,11.30675906321513,11.29964806887982,baseline,1000,10
0.01,5,21160.40508996965,-0.9160712020754462,21157.02509814522,21127.22106362531,N_ch,1000,10
1,0,6465.140544853098,0.40396304292501,6552.480858334266,6496.392658911043,k_on,1000,100
1,1,6332.156324475078,-0.05463870629871176,6487.971133412965,6422.877081092818,k_off,1000,100
1,2,19842.6382724674,0.7908398989514391,20129.71030393461,19922.40382044222,i,1000,100
1,3,7.134614725983258,6.8371312917153e-4,7.174326984059989,7.232736440808325,S,1000,100
1,4,1.423047776369137,0.0046476670396506,1.403414569537085,1.406361998608407,baseline,1000,100
1,5,19804.25018068374,0.732794792758079,20092.00454929191,19887.05535526513,N_ch,1000,100
0.5,0,6573.654275416435,0.3965600343611672,6528.484947039961,6537.72580592992,k_on,1000,100
0.5,1,6472.623415696845,-0.0914977862471814,6474.978257932713,6474.616512652444,k_off,1000,100
0.5,2,20298.77985682827,0.7913767057519453,20077.59747772752,20091.79539116831,i,1000,100
0.5,3,19.66758669353761,0.05441863347432746,19.52447852728045,19.57698006836082,S,1000,100
0.5,4,1.417970017614079,-0.00680811681405614,1.429703983470878,1.423412445763058,baseline,1000,100
0.5,5,20239.90346794205,0.8018357979752515,20026.96760889888,20038.15171516546,N_ch,1000,100
0.2,0,6514.887623569139,0.6318008838724056,6559.465476734319,6561.610869858303,k_on,1000,100
0.2,1,6637.211042958647,-0.5191934413891368,6498.679477299943,6497.406464786946,k_off,1000,100
0.2,2,20203.4057883338,0.8409460197249322,20218.72215857895,20198.61156488461,i,1000,100
0.2,3,73.8933314246091,-0.03177809733158174,74.54225843818271,74.38536710015268,S,1000,100
0.2,4,1.453317799089716,-0.01906051785875766,1.43489747151214,1.439168147501549,baseline,1000,100
0.2,5,20098.21168985822,0.843324340418579,20134.4504711997,20126.1372051992,N_ch,1000,100
0.1,0,6527.244978881446,-1.333806108469605,6540.914745435065,6569.546149673914,k_on,1000,100
0.1,1,6611.861511654473,-0.1468071480683865,6495.202484809238,6500.745898550332,k_off,1000,100
0.1,2,20253.27288941935,-1.65749313813866,20152.29946495374,20217.40402382461,i,1000,100
0.1,3,189.9764914931409,-0.05254727983704677,190.6734474455015,190.4375587117325,S,1000,100
0.1,4,1.421199683703126,-0.00415447139308831,1.444504943223465,1.444246817986282,baseline,1000,100
0.1,5,20177.07400141411,-1.643905165091071,20075.52199630055,20141.67253158082,N_ch,1000,100
0.05,0,6606.831548997196,0.2261207670048362,6570.632478843056,6570.299104339956,k_on,1000,100
0.05,1,6497.775377224528,-0.4063716831510875,6493.498999395484,6502.84516761226,k_off,1000,100
0.05,2,20310.72764999875,0.625255915300589,20214.80913005181,20234.01232689462,i,1000,100
0.05,3,451.2705813610088,0.117734041773049,443.5454586041075,443.8117215169228,S,1000,100
0.05,4,1.450146475173761,-0.0269514052767879,1.448044197275207,1.445788850511776,baseline,1000,100
0.05,5,20219.60832055945,0.6508902008163474,20130.97577126444,20151.32208915835,N_ch,1000,100
0.02,0,6571.913031054896,0.5964365146009116,6568.378221093688,6571.305935646686,k_on,1000,100
0.02,1,6403.392069714525,-0.4077772236714173,6503.914679109695,6503.889955726634,k_off,1000,100
0.02,2,20208.02244234863,1.138468871203862,20242.4046923874,20239.08828199875,i,1000,100
0.02,3,1230.137838911256,0.319931236561927,1230.87883138399,1230.036602839969,S,1000,100
0.02,4,1.412676683376396,-0.01145830152277233,1.449437524132946,1.44653049917017,baseline,1000,100
0.02,5,20113.18038471922,1.182856382426156,20155.70929374934,20154.04949896299,N_ch,1000,100
0.01,0,6514.890828204972,-0.3579968706372286,6566.417910031265,6571.700828516658,k_on,1000,100
0.01,1,6450.413681692356,0.5169236322191305,6495.423866164477,6502.383747700053,k_off,1000,100
0.01,2,20054.70481660809,-0.828063453260981,20213.7071754871,20231.90073165608,i,1000,100
0.01,3,2517.207875694015,-0.7634663680287415,2547.524178581167,2552.012884919809,S,1000,100
0.01,4,1.464104054016389,0.01098975231827001,1.444430984847325,1.446682647093586,baseline,1000,100
0.01,5,19958.59249040716,-0.7727113642029515,20131.34786609701,20150.53454597497,N_ch,1000,100
1,0,4488.476541021418,-1.456854853782088,4545.9443167627815,4573.786535912885,k_on,1000,1000
1,1,4559.855263918072,1.316549239886397,4657.057517658774,4649.874736784374,k_off,1000,1000
1,2,14115.57821290237,-2.583602089441336,14293.34523398657,14357.40253255558,i,1000,1000
1,3,14.22568226871854,0.05207847276233849,14.03442932561962,13.79093212049952,S,1000,1000
1,4,0.2602426084380617,0.00711377185525542,0.2646962531713367,0.2632091288063234,baseline,1000,1000
1,5,14097.04553427186,-2.570558497614771,14281.38429337636,14345.47623621307,N_ch,1000,1000
0.5,0,4613.956593863593,0.09305326245149886,4621.501269729948,4604.349269183349,k_on,1000,1000
0.5,1,4688.2570620687065,-0.7417366363675238,4671.566525310784,4686.230247561789,k_off,1000,1000
0.5,2,14470.50699767652,0.378053098100959,14568.80410912901,14493.02970542692,i,1000,1000
0.5,3,35.51729771097668,-0.0393160105290267,34.48720670211167,34.95024307324826,S,1000,1000
0.5,4,0.2676173594112747,-0.00372142265937228,0.2650245348986369,0.2650350019769767,baseline,1000,1000
0.5,5,14455.28593203179,0.3812658769848276,14552.99668266278,14477.69395513586,N_ch,1000,1000
0.2,0,4770.102390119224,-0.2110246015896717,4650.112932232018,4631.042370022835,k_on,1000,1000
0.2,1,4664.399795170577,0.2587824125990113,4705.755422405409,4695.18051102406,k_off,1000,1000
0.2,2,14931.25556894591,-0.2365231596229286,14613.37470317966,14551.9448916516,i,1000,1000
0.2,3,106.9626101750003,-0.05318311934057578,109.218603879974,108.8803104166834,S,1000,1000
0.2,4,0.2642280500662883,-8.2723053731797e-4,0.2652641323631039,0.2659239878614425,baseline,1000,1000
0.2,5,14902.07852272376,-0.2896676935147014,14595.11093997507,14535.38185832362,N_ch,1000,1000
0.1,0,4609.156133214839,-0.04566890241573396,4639.141004292069,4636.434019682813,k_on,1000,1000
0.1,1,4648.550117500024,-0.6684467458535928,4692.720759096159,4697.87303328623,k_off,1000,1000
0.1,2,14533.50938818597,0.00628477183422721,14560.23877165049,14562.60194301169,i,1000,1000
0.1,3,236.734025874282,0.0593570824232164,239.4960183481287,238.6809972798196,S,1000,1000
0.1,4,0.2654691937075334,-6.9730655361084e-4,0.2663655393489662,0.266035614127296,baseline,1000,1000
0.1,5,14499.58536253772,0.02716429257138007,14543.18613524271,14545.36816537476,N_ch,1000,1000
0.05,0,4539.835492913776,0.04785212513283834,4656.053859968659,4637.89420562371,k_on,1000,1000
0.05,1,4547.088639030236,-0.1022895613144216,4701.640269927168,4697.642576935587,k_off,1000,1000
0.05,2,14233.92305816671,-0.01209150578226406,14607.87810222888,14565.25879641503,i,1000,1000
0.05,3,512.3745631693739,0.1244111614421135,502.4472134028208,502.1626681082685,S,1000,1000
0.05,4,0.2618819181350073,-0.0044291567723714,0.2661020485945864,0.2660973308093332,baseline,1000,1000
0.05,5,14215.56317419137,0.01484519197735392,14592.00003206419,14547.91206851293,N_ch,1000,1000
0.02,0,4713.676004648322,-0.03669363049304481,4639.429295122995,4638.458671919044,k_on,1000,1000
0.02,1,4758.458626805001,-0.4920695773737449,4697.46012090411,4698.309762381098,k_off,1000,1000
0.02,2,14750.35704319699,0.06741701110645405,14563.1543721999,14565.94151015213,i,1000,1000
0.02,3,1327.419931525995,-0.00998764212191244,1295.105287065991,1296.390160321369,S,1000,1000
0.02,4,0.2653194929976281,-0.0040415457088753,0.266055386235878,0.266096376733406,baseline,1000,1000
0.02,5,14727.75374300871,0.05123538364911637,14545.06547489135,14548.5392944987,N_ch,1000,1000
0.01,0,4616.167705906093,-0.8115568580879854,4644.311063503455,4638.666829338794,k_on,1000,1000
0.01,1,4724.96379863083,0.5989494204243536,4702.675996442067,4696.711988405796,k_off,1000,1000
0.01,2,14573.75399876063,-1.450625423462339,14581.50591440008,14561.88857347765,i,1000,1000
0.01,3,2617.457296145477,1.436939972102886,2623.850859381836,2621.500169680913,S,1000,1000
0.01,4,0.267071835037018,0.00588477415007298,0.2664398995213205,0.2661214208044624,baseline,1000,1000
0.01,5,14561.27415966565,-1.471438281990252,14566.57980780254,14546.64867729497,N_ch,1000,1000
1,0,1203.234028210503,0.08756241669174476,1203.95256581842,1206.832011926081,k_on,1000,10000
1,1,1315.159719195167,-0.1185073744820927,1324.796157933594,1318.093007241575,k_off,1000,10000
1,2,3883.077604920463,0.2233028957213596,3887.395148403084,3896.341995169273,i,1000,10000
1,3,23.08574082051408,0.01210434539962014,23.44271978761645,23.08859302855156,S,1000,10000
1,4,0.04659676679875552,-2.7009316432979e-4,0.04576213138603172,0.04572533704875783,baseline,1000,10000
1,5,3881.538413522414,0.2201670737919129,3886.332842113342,3895.540284005866,N_ch,1000,10000
0.5,0,1218.683296692721,-0.0694643209992695,1223.248827680257,1225.486688670137,k_on,1000,10000
0.5,1,1310.132305418848,-0.00523805089397937,1317.934330847606,1330.336740731122,k_off,1000,10000
0.5,2,3940.28418748997,-0.08538112433543597,3948.770401150165,3959.159061119516,i,1000,10000
0.5,3,48.24997151985174,-0.08002678452582263,47.96578774948593,48.70448275200626,S,1000,10000
0.5,4,0.0447768335388735,-5.722688140834e-4,0.04558380975918586,0.04574256716597794,baseline,1000,10000
0.5,5,3940.627454279512,-0.07327901886523681,3948.249624399562,3958.317667664863,N_ch,1000,10000
0.2,0,1232.746126602361,-0.5945270283627385,1245.640634846643,1235.894623866225,k_on,1000,10000
0.2,1,1336.197966120993,0.4509162222375011,1336.276053016462,1333.769359435874,k_off,1000,10000
0.2,2,3971.154405726829,-0.9818926949121624,4011.248317373375,3981.552543946029,i,1000,10000
0.2,3,127.4683784705593,0.08814006067988282,127.7612100870997,127.4456862750793,S,1000,10000
0.2,4,0.04639009936053506,0.00401209429815761,0.04581534321250816,0.04574894632075279,baseline,1000,10000
0.2,5,3970.228960523926,-0.9890561667186296,4010.430504255536,3981.004002032473,N_ch,1000,10000
0.1,0,1239.925327145696,-0.1534993162822024,1232.967945275423,1237.69217842315,k_on,1000,10000
0.1,1,1322.630384328987,-0.143601284197924,1331.84866259289,1334.595510966809,k_off,1000,10000
0.1,2,3986.252739290298,-0.2016909270504066,3974.128690499036,3985.638002696254,i,1000,10000
0.1,3,264.9033079571937,-0.2032484347455268,258.8998749541945,259.6602537695663,S,1000,10000
0.1,4,0.04481262395629858,-3.9000841987268e-4,0.04566612617903167,0.04574937021426234,baseline,1000,10000
0.1,5,3984.42795955347,-0.1949400713606968,3973.617008996849,3984.822246455056,N_ch,1000,10000
0.05,0,1220.533298684093,-0.467241371964277,1237.600358509848,1238.169947364196,k_on,1000,10000
0.05,1,1315.145128640382,0.572315430627006,1332.654662032073,1334.40610985045,k_off,1000,10000
0.05,2,3927.191034253217,-0.8315694168112787,3981.769520537516,3986.112877376718,i,1000,10000
0.05,3,527.0964341011031,0.04424943321192479,525.0726707712134,524.5754000363622,S,1000,10000
0.05,4,0.04490475105435327,0.00299841308084994,0.04576154896091308,0.04575052328245187,baseline,1000,10000
0.05,5,3926.90098236959,-0.8258651513851301,3981.059843437717,3985.516152640461,N_ch,1000,10000
0.02,0,1237.067934825503,-0.6244737290520149,1237.405926347031,1238.375507693322,k_on,1000,10000
0.02,1,1319.793906572746,0.5277123550628526,1332.799165712252,1334.490408710032,k_off,1000,10000
0.02,2,3967.573675501331,-1.067843213175582,3981.399810547013,3986.069716988208,i,1000,10000
0.02,3,1338.424450725072,0.1073455635863596,1320.539021739552,1319.74768265788,S,1000,10000
0.02,4,0.046531664403388,0.0012539770690375,0.04575903429853558,0.04575022675559143,baseline,1000,10000
0.02,5,3966.476904751282,-1.069144059723657,3980.867676190951,3985.615861408064,N_ch,1000,10000
0.01,0,1244.572287230585,0.3188523560285274,1239.229528726071,1238.22933694149,k_on,1000,10000
0.01,1,1339.374497056242,0.03358518208424914,1335.758592287086,1334.617769173563,k_off,1000,10000
0.01,2,4017.582792501882,0.3951915769159694,3990.814304570019,3987.532384491146,i,1000,10000
0.01,3,2601.694946165661,0.6359455077731675,2645.508147112824,2645.183936721579,S,1000,10000
0.01,4,0.04516380331948056,-5.8251937983443e-4,0.04576988340201327,0.04575048927718597,baseline,1000,10000
0.01,5,4016.431440501281,0.3948672273700877,3989.657890246326,3986.367771867545,N_ch,1000,10000
1,0,143.2987314527795,0.05006080644166117,144.9958809459893,145.3827443136349,k_on,1000,100000
1,1,159.8876826258833,-0.01179578090440635,160.7140616323946,162.3592002854432,k_off,1000,100000
1,2,466.0578336360813,0.04867400441399383,471.1527767500764,472.5900579065381,i,1000,100000
