interval,ebar,s,wmax,lmax,lmin,lmax_m,lmax_lo,lmax_hi,lmin_m,lmin_lo,lmin_hi,ebar_m,ebar_lo,ebar_hi,s2_m,s2_lo,s2_hi,nch,z
0.1,0.0023254765005373194,0.03993983435189618,0.07424196071763312,1.051286291947879,0.9284470189541444,1.064127806101267,1.040001871017014,1.091874353339595,0.922455956757177,0.8983709322454647,0.9483599065532072,0.0019813049239023,-0.00864494543815194,0.01238040027049936,0.0022486851165679,0.00147304391604756,0.0033131950587983,10000,1
0.2,-0.0019733162016788725,0.030386722982974828,0.043826839912010924,1.0448014213176129,0.9593707911463241,1.058057261919678,1.034642156525108,1.087521667061489,0.9425336374340704,0.9247502555644374,0.9643525618352587,-0.00232817004375136,-0.01549358236099198,0.0092502603828979,0.00159926153591403,8.5643236718051e-4,0.0024750824761456,10000,1
0.5,-0.0028869012995069287,0.025162194937349624,0.0473304556853203,1.0271087746705447,0.9537721660734371,1.049767056559894,1.028061740473365,1.075301498142562,0.9411017905331212,0.910348978304215,0.9657304010571496,-0.00327989118173091,-0.01755473047604687,0.00983321098052744,0.00137066045653366,6.5370165643274e-4,0.00215648125558117,10000,1
1,0.00564863473589703,0.030066850412326172,0.06181990189816523,1.0637707443832716,0.967391426485401,1.075139037309121,1.033907174539357,1.130453704601345,0.949355060674915,0.9139163792824732,0.9735667723661036,0.00518520845643964,-0.01314616060229828,0.02390052327049343,0.00174155136711032,8.775184555929e-4,0.00338220838931534,10000,1
0.01,0.0014308290754302489,0.026238052551009867,0.0481175198250822,1.0369638391539169,0.9530217815431318,1.05333653551792,1.031668208117093,1.076266078463406,0.9435349316601388,0.9228366616157104,0.9674500635933504,0.00108656567188685,-0.014517303183567,0.01152109293219966,0.00133868938096206,7.1225447224915e-4,0.00213066216265837,10000,10
0.02,-0.008582903263355748,0.03338729167968911,0.05883130700622689,1.0447279410714783,0.9428658105984503,1.055332467841537,1.033361570889947,1.079610713933326,0.9318049396433896,0.915465018068053,0.9516474267859472,-0.00893725830893806,-0.02204539193195379,0.00284818666971157,0.00178549433469971,0.00106214472850481,0.00280640419725766,10000,10
0.05,-0.0015693153062090266,0.029127966799342042,0.04513260393294409,1.0360558543671208,0.9558707212117884,1.054449780836054,1.033977885162983,1.078602032116259,0.942112561702988,0.9200949649589548,0.959658730592997,-0.00191965411244662,-0.01325381923026255,0.01050826392227911,0.00151601375909912,8.781819931215e-4,0.00219808030322185,10000,10
0.1,0.005217864853698242,0.027651075335402436,0.05313878814648755,1.0545759976111642,0.9707415563721522,1.064879621178493,1.042910783481918,1.086139576374888,0.9543775308134972,0.9299643195585918,0.9744676986449524,0.0048898573414998,-0.00484837681633627,0.01743954943668004,0.00139230465466208,7.2746750256817e-4,0.00222150525815507,10000,10
0.2,0.007686014931437688,0.028999779208851377,0.05622522305985955,1.0578359059486035,0.9766722561636122,1.070396577662581,1.038210370905217,1.096968789909871,0.9553652539292528,0.9353901178096042,0.9793701864761576,0.00731241901363593,-0.00815875875050539,0.01891438845172079,0.00153967635723367,7.1719644930546e-4,0.00234845601377254,10000,10
0.5,0.006060772799115689,0.0292519429165063,0.05493506168782214,1.0564720069388893,0.9698627778711777,1.070500022767658,1.043732955317675,1.0987681993162841,0.9494654275495558,0.9234168671203824,0.9794451265457834,0.00561621843975777,-0.01282809935761588,0.02215393491663614,0.00168982328474526,8.5013810065136e-4,0.00262624990419229,10000,10
1,-0.01388574766133637,0.031097169357428713,0.06110461273221172,1.0395589232913722,0.9407248228342908,1.051785758343405,1.020995594019758,1.087780369416503,0.9249661189394596,0.8957090929055064,0.9515967700910672,-0.01436429348451833,-0.03027889239639557,0.00500460693187198,0.00184428006058801,9.2110063972221e-4,0.00296308293837598,10000,10
0.01,0.0065013978196470845,0.02655523693973376,0.05390457957573171,1.0553838921715049,0.9726212719717248,1.066614075864231,1.041841828011879,1.092920391633265,0.9551010738020314,0.9305478777000148,0.975565723735055,0.00613699353800528,-0.00616544686149086,0.01764081618457937,0.00139760475451712,5.9298020355025e-4,0.00220540184034803,10000,100
0.02,0.00782888499739079,0.023318314541154444,0.040594793398483014,1.0414300257150502,0.9741960175396367,1.061002061121875,1.034257030909025,1.085197202905241,0.9579565377238798,0.9364222101847136,0.9772361814194366,0.0074659606173902,-0.00459814576946108,0.0185018258404637,0.00123828362150178,5.6101092185141e-4,0.00205207782458063,10000,100
0.05,-0.006659225070644693,0.022011365502022883,0.03215433039799526,1.0264041427855348,0.9683571236062137,1.044636366204659,1.029198315704956,1.064541229807987,0.9471951052549756,0.9251887432531576,0.9736616871301352,-0.00700962790455743,-0.0201062226156135,0.00603186490456289,0.00114753646727049,5.4971795051045e-4,0.00174040289718676,10000,100
0.1,0.008320022648725313,0.027195615379673434,0.04886356077435129,1.0500770692634418,0.972720510436077,1.065096251370043,1.044094478486972,1.087151993641361,0.954503049699286,0.932212022257054,0.975905594482521,0.00794952361734324,-0.00535992164715068,0.02067344561690635,0.00144238459744078,7.3327133180309e-4,0.00205456744133151,10000,100
0.2,0.007510833673789285,0.015014260914998068,0.028154408845438007,1.028554490071893,0.9865457706140622,1.051972388177612,1.033113261201477,1.075678777220101,0.963717798299311,0.9377796501945777,0.9794603141423252,0.00715680486236906,-0.00274296718712231,0.02227036017985487,8.9548880139397e-4,4.0304268336534e-4,0.00147200594247525,10000,100
0.5,0.003022955284110373,0.031079748489024922,0.051197226576080335,1.0525304597925202,0.9628379440182645,1.066371123617856,1.037465122938241,1.096645321534142,0.9473806285241614,0.920720282569859,0.9717714228520422,0.00262857228281451,-0.01436868657997292,0.01992615871188278,0.00168950230502696,0.00102948532702175,0.00268560508960988,10000,100
1,-0.0032713930802113467,0.026780538302103512,0.04201399118864279,1.0424066837586852,0.9588563649383512,1.056039727608356,1.03003852186048,1.094029245218156,0.9408079311741196,0.9052012746471396,0.96901183065287,-0.00373806352964461,-0.02299906164209996,0.01647568988662645,0.00156149809850578,7.1636920979171e-4,0.00275113039725159,10000,100
0.01,-0.009847839959254603,0.02476833083735581,0.045497018613315975,1.032664957159228,0.9555224513496205,1.044386229805058,1.022786538720957,1.071529952413788,0.940409239691451,0.9169869708108016,0.9596933248993124,-0.01018774500938297,-0.0211556996477069,4.7722130470302e-4,0.00126178794156529,7.2536918348074e-4,0.0021079797931809,10000,1000
0.02,-6.429878641982399e-4,0.028708638052967046,0.051202559996173576,1.0325905855872994,0.950086201582473,1.053289770002342,1.024797854860467,1.084394646490213,0.9405974856023116,0.9184269309415444,0.960168546334806,-9.9466236982051e-4,-0.01504119004102941,0.01204097398072202,0.0014854882013956,8.2951075957881e-4,0.00240954610086129,10000,1000
0.05,0.0053471442184005675,0.020133265514305023,0.03158789484842709,1.0320920871866128,0.9748298032459626,1.054401690340606,1.036300898160251,1.076345825589529,0.9569501181993548,0.9299209019518344,0.9814135162811122,0.00497444580481941,-0.00565101601976722,0.01595625838678044,0.00111848897033121,4.9884717554745e-4,0.00193695310256248,10000,1000
0.1,0.0015196440586021601,0.02726768389266888,0.040331746153539294,1.0370665774681496,0.9604707538157633,1.056356544572701,1.037786362462178,1.086401043896819,0.9481912300663488,0.9269614685742368,0.9752018827585424,0.00115481739283189,-0.01094710970375295,0.0143945854041718,0.00143237588767755,7.5842254843221e-4,0.00251985453494282,10000,1000
0.2,0.0017509465680751698,0.023988802332436717,0.035902090933785824,1.0365543534536337,0.9682614973261553,1.053632330361933,1.031199287760335,1.080450858407114,0.952071167305732,0.9294420629377648,0.9803972261018096,0.00139126043577096,-0.01215536633833314,0.01612874765399826,0.00124698735569017,6.5093782260195e-4,0.00202942650614129,10000,1000
0.5,0.0062945481014068175,0.025163518807012498,0.042957308443530205,1.0438933284683345,0.9746351502046336,1.060254992202162,1.033774306085843,1.08982026118654,0.954846389347414,0.9352726752492222,0.973679834170996,0.00591591050432278,-0.01098012835876017,0.01941482551025628,0.00133546835224458,6.7279027117549e-4,0.00212284380167768,10000,1000
1,0.003321967294456441,0.031471454462735644,0.04388716560272201,1.044864451586163,0.9588657924714641,1.065386351020092,1.032542377669998,1.100666230363635,0.9436466918323012,0.91313100801239,0.9653519937191232,0.00287237956044095,-0.01365189569675125,0.01772700821827801,0.00181973324335769,9.4888138830602e-4,0.00306499650282809,10000,1000
0.01,0.012971792239580372,0.030400712067338374,0.06699034839433825,1.069285157806113,0.9704858193996935,1.080653608009928,1.048909481978673,1.113587724426846,0.9568391756728996,0.9364394934019968,0.9785145301963514,0.01257555127781507,-0.00299922678695004,0.0276544645951023,0.00166236983093819,9.1766554475382e-4,0.00246911322144232,10000,10000
0.02,-0.012278207753662153,0.025562321089725296,0.04380441641361968,1.02486698854943,0.9571411402643942,1.043789795193308,1.017014544897118,1.070834785320697,0.9361168193310304,0.9088705640749668,0.9570147899049304,-0.01267304901815198,-0.02696397947666802,-3.9514705730485e-4,0.0014044260754747,6.734037316347e-4,0.0021909274133899,10000,10000
0.05,0.004128357792973145,0.026079386194814765,0.051061731711453895,1.052387856981548,0.9753825889644662,1.064038234591607,1.031622528988731,1.100360706684024,0.9553353768975348,0.9346485157433262,0.9745917895053652,0.00376616415206331,-0.00936893226299249,0.01340982120152292,0.00136963321983768,6.1865421192004e-4,0.00240674448303738,10000,10000
0.1,0.01060121435597011,0.02933008145696276,0.04539431337881472,1.0456108485826494,0.95562059354683,1.066907933003099,1.041557786996601,1.102642350573906,0.9470698299203152,0.9188399868906124,0.972562742099636,0.01020954725504824,-0.00530192985251924,0.02207204418893392,0.00160287915743476,8.4966833750544e-4,0.00253088028545602,10000,10000
0.2,0.002764462414755945,0.03323206118574183,0.05139161802891207,1.0459512505137845,0.9499065971326368,1.064548262079948,1.039121006448071,1.094154269492907,0.9402261840265708,0.9205767540682396,0.9673929318984216,0.00237515070671353,-0.00956526696899968,0.01572617494867744,0.00183300247283309,0.00100634755156341,0.00281744347794835,10000,10000
0.5,0.003288077341161696,0.026689151354830333,0.04268265654262894,1.043606660550079,0.9695965447707933,1.061591274376286,1.0285668717903,1.100896603614811,0.9504583778580062,0.9288274006225288,0.9747028275258264,0.00288211603917954,-0.01380076342485591,0.01666902644124704,0.00146095976154207,7.9254429451365e-4,0.00252889446450408,10000,10000
1,-0.0034009045347744076,0.022485088570511978,0.040781123915354635,1.0281591064995343,0.9600392365825104,1.050223920909965,1.023777916720592,1.08415566351843,0.9442422421876018,0.91652662222124,0.9702808073272376,-0.00383188199481908,-0.01937335453837816,0.01172909502552176,0.00129930272122191,6.383349582759e-4,0.00209396545352562,10000,10000
0.01,0.00754951520403475,0.028699357136450925,0.054420156548791856,1.055928164099027,0.9720642008255476,1.070150530470003,1.044385447808692,1.100683978329253,0.9550763137100112,0.9379350533333364,0.97768549111222,0.0071698598590073,-0.00668767232398541,0.02233217681368244,0.00153114102751282,8.5796160097252e-4,0.00246911193416875,10000,100000
0.02,-1.9432791371756802e-4,0.02895816435929833,0.04700133405679609,1.0369197140645432,0.9540861247844433,1.055355327321633,1.027209874917422,1.087814711465034,0.9410877363892272,0.9173596999580071,0.9644655298082072,-5.76851555283e-4,-0.01367182708711854,0.01448993950752999,0.00156033713629742,8.5832939883701e-4,0.00279109839070162,10000,100000
0.05,0.00795587570652909,0.03466796548568639,0.06696223863957564,1.0692551008850042,0.9668725496306598,1.080617269440337,1.055473505443023,1.115948621095969,0.9498660195809536,0.9284257429321432,0.9720443587620068,0.00756289373794878,-0.00478098510585684,0.0211023536573126,0.0019406598378809,0.00118925587905336,0.00291026605000075,10000,100000
0.1,0.00718385867868807,0.026162883283698975,0.04559218275713433,1.04664748301779,0.9659488571597076,1.062966427353231,1.037351980744114,1.095966802719544,0.9522187102803524,0.9240166315551446,0.974911744590902,0.0067921402413480304,-0.00791031615244604,0.02517339789856162,0.00140895386869503,7.1879922464683e-4,0.00237951486645427,10000,100000
0.2,-0.0094035113144181285,0.022569095602124643,0.041068602900810984,1.0294129770946063,0.9597632851437997,1.043775073257549,1.020234878623897,1.080105303302808,0.9408894773668984,0.9045686327387964,0.9646359649684724,-0.0098015970199973,-0.02292567276700696,0.00525640803329142,0.00124678113044727,6.7386392854353e-4,0.00212133398652533,10000,100000
0.5,0.006002383162608266,0.022415547343124436,0.04146715544678321,1.0423389261329188,0.9780116266767285,1.061651141535851,1.03637851556167,1.095538434173007,0.9573549390867484,0.9303882449164432,0.9756943319767752,0.00559217081222892,-0.01091567737964581,0.02069926514853992,0.00126363151000521,6.3625053292579e-4,0.00194310544544328,10000,100000
1,-9.496250030410779e-4,0.031413304726233916,0.04888914435580086,1.0501039343393226,0.9590180921460454,1.063508709350278,1.035469107987539,1.103777841570801,0.9404906737535752,0.9141849878942256,0.9630874578678238,-0.00137976408996122,-0.01444175193069246,0.01371324173432345,0.00179115592513697,9.1301509070777e-4,0.00295895821119625,10000,100000
0.01,-0.009448045431602093,0.022380544740792582,0.03641115631094683,1.0213229319379666,0.9642437570634758,1.042049692315936,1.022155233676866,1.067615975659582,0.9438282062755156,0.9199610274004082,0.9674574572858774,-0.00981637076370089,-0.02291329257486987,0.0025497220534314,0.00119469982252573,6.0743876571391e-4,0.00202242716770175,10000,1000000
0.02,-0.006788027440681975,0.021106551503573878,0.03158900978142623,1.0270406110282828,0.9689047106189201,1.044032440219702,1.019663952086519,1.074161119388938,0.9454793637400722,0.9214799248086368,0.9669332618418514,-0.00717634349224301,-0.02218050755828208,0.0078314737221917,0.00117285223306264,5.6624419098995e-4,0.00205339037411262,10000,1000000
0.05,-0.007798009143949587,0.02100386626794941,0.04209624208399128,1.0201623236937467,0.9587775013871678,1.040417026417857,1.021861129171884,1.068753894568043,0.9408255704804088,0.915960868002865,0.9672345910669968,-0.00820219071385709,-0.0218358008049247,0.0066095245651891,0.00120274233040858,6.6038695368028e-4,0.00191075550878917,10000,1000000
0.1,-0.0022093642321087672,0.027339569427009186,0.04544908197183245,1.0360648561162271,0.9555682569846757,1.054982448473541,1.029874929834006,1.084203089767275,0.9424152861284958,0.9127197649636032,0.9692025664634432,-0.002613076494034,-0.01682708661585162,0.01258213744747402,0.00150298690435506,6.3787754078288e-4,0.00247188796010043,10000,1000000
0.2,-0.0015807845620123058,0.027962187078902703,0.037840419418253474,1.0385654847695183,0.9658090352099467,1.057710127719664,1.035394833311752,1.091605378474744,0.9469324705906118,0.9236506183833236,0.967332641051978,-0.00196873783626742,-0.01705686845346988,0.01008035414356171,0.00151014837378999,8.0782746661167e-4,0.00279512999583058,10000,1000000
0.5,-6.083835677616017e-4,0.028873287909583552,0.04989350680363628,1.0391216896960251,0.9513307293566475,1.058803342501148,1.023732353930296,1.102079409526121,0.9401488345466886,0.9197568169734736,0.9634453944962512,-0.00104369099605573,-0.02005970792120134,0.01473101279006698,0.00164023484954038,6.7342453941072e-4,0.00309019640577477,10000,1000000
1,0.016736095952574366,0.028031599361563967,0.05603521221380297,1.0576349247480339,0.9689344709312611,1.077294029626204,1.043790147900544,1.119752124937035,0.956782735030114,0.9232151099577062,0.98102454699845,0.01627589490172313,-5.2118280997204e-4,0.03086507979822005,0.00162853196655899,8.2697266909837e-4,0.00304564733108909,10000,1000000
